Genome ID	MC	previous MC used in Coral project	Ecosystem	name	contig number(NGS or nanopore	published	Collaborator	# contigs (NGS)	Completeness	Contamination	algae	Host	niche
GNM013033605	MC16		brown algae	HKCCA6172	32.0	LuoLab	Chu Xiao	32.0	96.92450938260994	2.815908486299548			submerged
GNM013035275	MC16		brown algae	HKCCC2149	33.0	LuoLab	Chu Xiao	33.0	96.95942558372728	2.822559191274275			submerged
GNM013035615	MC16		brown algae	HKCCA5777	56.0	LuoLab	Chu Xiao	56.0	96.97106431743303	1.5496142591114657			submerged
GNM013035565	MC16		brown algae	HKCCA5751	54.0	LuoLab	Chu Xiao	54.0	96.97106431743303	1.5496142591114657			submerged
GNM013034395	MC16		brown algae	HKCCA4716	29.0	LuoLab	Chu Xiao	29.0	96.97388582863444	2.359670125033253			submerged
BB6	MC16	MC16	coral	M4-18	25.0		Xie Mei	25.0	97.02975175042214	2.359670125033253			
CF7	MC16	MC16	coral	CF7	49.0		Luo Danli	49.0	97.00492245184984	2.787975525405693			
GNM4619	MC16	MC16	coral	HKCCD5912	35.0	LuoLab	Luo Danli	35.0	97.00492245184984	2.615722266560255			
GNM013034185	MC16		brown algae	HKCCA5454	25.0	LuoLab	Chu Xiao	25.0	96.87795444778683	2.718143123171056			submerged
GNM013034125	MC16		brown algae	HKCCA5489	23.0	LuoLab	Chu Xiao	23.0	97.6693883397794	2.59244479914871			submerged
GNM013033805	MC16		brown algae	HKCCC1591	28.0	LuoLab	Chu Xiao	28.0	97.22923259236109	2.4434690077148176			submerged
GNM013033815	MC16		brown algae	HKCCC1522	48.0	LuoLab	Chu Xiao	48.0	97.22923259236109	2.3131151902101625			submerged
CL6	MC16	MC16	coral	F5T-18	36.0		Xie Mei	36.0	97.12836356691103	2.362773787354793			
GNM013034225	MC240		brown algae	HKCCA5270	19.0	LuoLab	Chu Xiao	19.0	97.09168392129286	2.389154917087878			submerged
GNM013033895	MC242		brown algae	HKCCA5983	27.0	LuoLab	Chu Xiao	27.0	97.29694886119466	2.874102154828412			submerged
GNM013034025	MC245		brown algae	HKCCA5693	28.0	LuoLab	Chu Xiao	28.0	97.29694886119466	2.874102154828412			submerged
BC7	MC16	MC16	coral	9	28.0		Xie Mei	28.0	96.92450938260994	2.126895450917797			
GNM013034105	MC16		brown algae	HKCCA5505	30.0	LuoLab	Chu Xiao	30.0	96.92450938260994	2.1618116520351154			submerged
GNM4696	MC16	MC16	coral	HKCCD7298	29.0	LuoLab	Luo Danli	29.0	97.83233061166024	9.676454830086117			
GNM013034045	MC16		brown algae	HKCCA5511	31.0	LuoLab	Chu Xiao	31.0	96.92450938260994	2.1618116520351154			submerged
GNM6466	MC16	MC16	coral	HKCCD8504	26.0	LuoLab	Luo Danli	26.0	96.92450938260994	2.3131151902101625			
GNM3860	MC28	MC28	coral	HKCCD7251	20.0	LuoLab	Luo Danli	20.0	98.1349376880103	2.853595814489669			
GNM3867	MC28	MC28	coral	HKCCD7239	20.0	LuoLab	Luo Danli	20.0	98.1349376880103	2.853595814489669			
GNM013034565	MC28		brown algae	HKCCA5491	25.0	LuoLab	Chu Xiao	25.0	97.99315675013996	2.915669060920458			submerged
GNM4300	MC28	MC28	coral	HKCCD7221	28.0	LuoLab	Luo Danli	28.0	97.88043737764409	2.9622239957435483			
GNM013034595	MC28		brown algae	HKCCA4707	29.0	LuoLab	Chu Xiao	29.0	97.88043737764409	3.27259022789749			submerged
GNM013034585	MC28		brown algae	HKCCA5426	35.0	LuoLab	Chu Xiao	35.0	97.7225939795772	2.180101090715616			submerged
GNM903914075	MC231		non marine	Ruegeria sp. THAF57	20.0	Others	-	20.0	98.7556701523182	5.606544293695133			Unknown
CJ2	MC49	MC49	coral	A2M-31	36.0		Xie Mei	36.0	98.87981664517976	1.8355945730247405			
AP5	MC49	MC49	coral	A2M-50	38.0		Xie Mei	38.0	98.87981664517976	1.8355945730247405			
AP2	MC49	MC49	coral	A2M-40	37.0		Xie Mei	37.0	98.87981664517976	1.8355945730247405			
AO5	MC49	MC49	coral	A2M-28	102.0		Xie Mei	102.0	98.87981664517976	2.184756584197925			
AP4	MC49	MC49	coral	A2M-49	37.0		Xie Mei	37.0	98.87981664517976	1.8355945730247405			
AO6	MC49	MC49	coral	A2M-29	84.0		Xie Mei	84.0	98.87981664517976	2.2080340516094705			
AO11	MC49	MC49	coral	A2M-37	246.0		Xie Mei	246.0	98.87981664517976	4.248053038720143			
GNM526588001445	MC226		brown algae	HKCCC1068	25.0		Chu Xiao	25.0	97.14564532301962	1.9380154296355407			submerged
GNM526588002494	MC226		brown algae	HKCCC1070	19.0		Chu Xiao	19.0	97.14564532301962	2.077680234104815			submerged
GNM526588002452	MC247		brown algae	HKCCA5723	34.0		Chu Xiao	34.0	97.14564532301962	1.882149507847832			submerged
BK1	MC21	MC21	coral	S173	4.0		Xie Mei	276.0	98.71687437329896	5.670263163279923			
AK7	MC21	MC21	coral	S181	45.0		Xie Mei	45.0	98.4375447643604	2.447580352608285			
AG4	MC21	MC21	coral	S166	36.0		Xie Mei	36.0	98.4375447643604	2.42218675179569			
AK6	MC21	MC21	coral	S174	38.0		Xie Mei	38.0	98.4375447643604	2.42218675179569			
J8	MC21	MC21	coral	S105	35.0		Xie Mei	35.0	98.4375447643604	2.1925157400017734			
F12	MC21	MC21	coral	B121	32.0		Xie Mei	32.0	98.19545910328031	1.9287044426709232			
GNM013034745	MC21		brown algae	HKCCC1251	29.0	LuoLab	Chu Xiao	29.0	98.4375447643604	2.518400283763412			submerged
N8	MC21	MC21	coral	Y723	33.0		Xie Mei	33.0	98.19545910328031	1.94732641660016			
GNM926926003750	MC21		marine ranching	YTSC186	39.0		Huang Yanyan	39.0	98.71687437329896	3.645029706482221			submerged
GNM926926003692	MC21		Enteromorpha	QDSC058	32.0		Huang Yanyan	32.0	98.5306546340066	2.7387603085927106			submerged
GNM926926003596	MC21		natural sea area	CDSA089	31.0		Huang Yanyan	31.0	98.5306546340066	2.9622239957435483			submerged
GNM3524	MC21	MC21	coral	HKCCD6438	27.0	LuoLab	Luo Danli	27.0	98.66100845151124	3.2632792409328726			
AB6	MC21	MC21	coral	M4-5	44.0		Xie Mei	44.0	98.3826764483189	2.415979427152611			
GNM013034685	MC21		brown algae	HKCCC1264	33.0	LuoLab	Chu Xiao	33.0	98.2629637587738	2.574266205551121			submerged
GNM013034825	MC35		brown algae	HKCCA6346	32.0	LuoLab	Chu Xiao	32.0	98.96128778112018	4.029883834353108			submerged
GNM4618	MC35	MC35	coral	HKCCD5879	38.0	LuoLab	Luo Danli	38.0	98.96128778112018	3.5643344861221955			
GNM013033355	MC35		brown algae	HKCCA6521	37.0	LuoLab	Chu Xiao	37.0	98.96128778112018	3.5643344861221955			submerged
GNM526588002481	MC35		brown algae	HKCCA6168	38.0		Chu Xiao	38.0	98.2925896263885	3.952292276314623			submerged
GNM526588001649	MC35		bare flat	HKCCSP364	31.0		Ren Minglei	31.0	98.40262856324308	3.896426354526913			intertidal
GNM526588000031	MC35		coral	1A07713	33.0		Shao Zongze	33.0	97.96247281582475	3.6946883036268514			
GNM526588001416	MC35		brown algae	HKCCA5431	23.0		Chu Xiao	23.0	98.9302511579048	3.896426354526913			submerged
GNM526588001398	MC35		brown algae	HKCCA4814	40.0		Chu Xiao	40.0	98.440718964462	3.936773964706926			submerged
GNM4727	MC35	MC35	coral	HKCCD7628	37.0		Luo Danli	37.0	98.58038376893126	3.657444355768378			
GNM926926003764	MC35		marine ranching	YTSC325	38.0		Huang Yanyan	38.0	98.58884830253544	4.169548638822382			submerged
GNM926926003696	MC35		Enteromorpha	QDSC130	48.0		Huang Yanyan	48.0	98.68195817218162	4.068679613372351			submerged
GNM526588003249	MC35		Spartina	SATB045	41.0		Song Zenglei	41.0	98.68195817218162	3.998847211137714			intertidal
GNM013033305	MC43		brown algae	HKCCA6666	34.0	LuoLab	Chu Xiao	34.0	98.96128778112018	4.105923561230824			submerged
GNM013033315	MC43		brown algae	HKCCA6670	31.0	LuoLab	Chu Xiao	31.0	98.96128778112018	4.105923561230824			submerged
GNM3881	MC43	MC43	coral	HKCCD6964	28.0	LuoLab	Luo Danli	28.0	98.96128778112018	4.385253170169372			
GNM013033285	MC43		brown algae	HKCCA6631	26.0	LuoLab	Chu Xiao	26.0	98.96128778112018	4.136960184446218			submerged
D3	MC43	MC43	coral	M5-29	53.0		Xie Mei	53.0	98.96128778112018	3.728828589163784			
GNM013034645	MC236		brown algae	HKCCC2121	37.0	LuoLab	Chu Xiao	37.0	98.96128778112018	3.570541810765275			submerged
FN12	MC43		Nan algae	Nan2	32.0		Xiang Nan	32.0	99.24061739005872	3.617096745588366	Nan algae		submerged
AM7	MC45	MC45	coral	A2T-1	4.0		Xie Mei	33.0	99.01715370290786	6.466258756761549			
AM12	MC45	MC45	coral	A2T-8	38.0		Xie Mei	38.0	98.73782409396932	3.3184289329540726			
AN4	MC45	MC45	coral	A2T-22	42.0		Xie Mei	42.0	98.73782409396932	3.3184289329540726			
AN2	MC45	MC45	coral	A2T-18	43.0		Xie Mei	43.0	98.73782409396932	3.3184289329540726			
AM11	MC45	MC45	coral	A2T-7	45.0		Xie Mei	45.0	98.73782409396932	3.3184289329540726			
AN5	MC45	MC45	coral	A2T-23	44.0		Xie Mei	44.0	98.73782409396932	3.3184289329540726			
AL8	MC45	MC45	coral	A2S-3	52.0		Xie Mei	52.0	99.01715370290786	3.002571605923561			
AN3	MC45	MC45	coral	A2T-20	53.0		Xie Mei	53.0	98.73782409396932	3.3649838677771635			
GNM017743795	MC228		coral	Ruegeria sp. R8_2	22.0	Others	-	22.0	98.612125769947	3.337767136649818			
GNM017743815	MC228		coral	Ruegeria sp. R8_1	32.0	Others	-	32.0	98.612125769947	3.337767136649818			
G5	MC141	MC141	coral	B334	23.0		Xie Mei	23.0	98.71687437329896	2.1925157400017734			
BG12	MC55	MC55	coral	A40	109.0		Xie Mei	109.0	98.77274029508663	5.912255032366764			
BG8	MC55	MC55	coral	A33	35.0		Xie Mei	35.0	98.77274029508663	4.119890041677751			
CH10	MC33	MC33	coral	B153	17.0		Xie Mei	17.0	97.2098742806104	2.618587185626292			
BE1	MC33	MC33	coral	B147	14.0		Xie Mei	14.0	96.93054467167184	2.897916794564839			
FO1	MC290		Nan algae	Nan3	41.0		Xiang Nan	41.0	96.616298861616	3.070170053410277	Nan algae		submerged
GNM526588001509	MC223		bare flat	HKCCSP316	31.0		Ren Minglei	31.0	97.6088669245094	2.339939700274896			intertidal
GNM526588001040	MC223		mangrove	HKCCE3750	46.0		Zhou Zhichao	46.0	97.78344793009596	3.208965150305932			intertidal
GNM526588001023	MC223		mangrove	HKCCE3320	48.0		Zhou Zhichao	48.0	98.0278613379172	2.876873281901215			intertidal
AB10	MC4	MC4	coral	26	36.0		Xie Mei	36.0	98.32814066752614	1.1802443366689177			
GNM4638	MC4	MC4	coral	HKCCD6438-2	27.0	LuoLab	Luo Danli	27.0	98.39797306976078	1.1802443366689177			
GNM4302	MC4	MC4	coral	HKCCD7232	31.0	LuoLab	Luo Danli	31.0	98.39797306976078	1.9967462704892869			
GNM4694	MC4	MC4	coral	HKCCD7266	30.0	LuoLab	Luo Danli	30.0	98.39797306976078	1.9967462704892869			
GNM4687	MC4	MC4	coral	HKCCD7223	31.0	LuoLab	Luo Danli	31.0	98.39797306976078	1.9967462704892869			
AM9	MC69	MC69	coral	A2T-4	74.0		Xie Mei	74.0	97.8178269588884	0.9143440358524156			
CG11	MC121	MC121	coral	CG11	80.0		Luo Danli	80.0	97.97145824380462	3.4632267174166613			
FO3	MC291		coral	Nan5	85.0		Xiang Nan	85.0	97.53849734994984	3.273425829291752			
GNM6471	MC31	MC31	coral	HKCCD9148	31.0	LuoLab	Luo Danli	31.0	97.94751570589558	3.0116438496326765			
GNM6449	MC31	MC31	coral	HKCCD9151	33.0	LuoLab	Luo Danli	33.0	97.56343749360508	3.104753719278859			
CE10	MC41	MC41	coral	CE10	38.0		Luo Danli	38.0	98.3514181349377	2.858012564716476			
GNM6426	MC41	MC41	coral	HKCCD9208	33.0	LuoLab	Luo Danli	33.0	98.535521740829	3.4632267174166613			
GNM6407	MC41	MC41	coral	HKCCD7583	43.0	LuoLab	Luo Danli	43.0	98.65868070477008	3.2519389362964786			
GNM926926003752	MC235		marine ranching	YTSC199	78.0		Huang Yanyan	78.0	98.24899727832688	5.593430467732143			submerged
AD11	MC18	MC18	coral	Y335	179.0		Xie Mei	179.0	97.96035668242372	5.587787445329345			
FM7	MC18		oyster	oyster31	56.0		Xie Mei	56.0	98.1419209282338	5.030337446538564			subtidal
BF4	MC18	MC18	coral	Y497	61.0		Xie Mei	61.0	98.03018908465836	4.287249063785377			
BF7	MC18	MC18	coral	Y774	62.0		Xie Mei	62.0	98.03018908465836	4.287249063785377			
BF6	MC18	MC18	coral	Y743	57.0		Xie Mei	57.0	98.07208852599916	4.423332719422104			
GNM3540	MC104	MC104	coral	HKCCD6430	82.0	LuoLab	Luo Danli	82.0	98.58773985170632	5.929086431879727			
CH8	MC71	MC71	coral	M7-91	89.0		Xie Mei	89.0	98.45915955552827	4.64459655800438			
GNM526588000028	MC246		coral	1A07695	19.0		Shao Zongze	19.0	98.21354390488467	3.146653160619641			
BE9	MC131	MC131	coral	S118	24.0		Xie Mei	24.0	98.15767798309696	3.658757443673645			
GNM526588000024	MC241		coral	1A06881	19.0		Shao Zongze	19.0	98.28337630711933	3.5656475740274622			
FP8	MC292		mussel	CN-4	23.0		Xie Mei	23.0	98.21354390488467	4.082407350563775			intertidal
GNM526588000094	MC227		brown algae	HKCCA0518	26.0		Chu Xiao	26.0	98.00013999036344	2.634548877565637			submerged
FP12	MC227		mussel	CS-8	51.0		Xie Mei	51.0	98.00013999036344	3.4705424928888617			subtidal
GNM526588002495	MC227		brown algae	HKCCC1090	29.0		Chu Xiao	29.0	98.00013999036344	2.634548877565637			submerged
GNM526588002531	MC130		brown algae	HKCCA5784	24.0		Chu Xiao	24.0	96.4100773528148	2.594440010641128			submerged
BC1	MC130	MC130	coral	M5-25	30.0		Xie Mei	30.0	96.59862483884832	3.4583665868582067			
GNM926926003708	MC120		marine ranching	YTSA069	33.0		Huang Yanyan	33.0	98.92404383326172	2.120688126274718			submerged
GNM926926003593	MC120		natural sea area	CDSA077	34.0		Huang Yanyan	34.0	98.61367760110778	2.764698057994148			submerged
GNM926926003637	MC120		natural sea area	CDSB042	24.0		Huang Yanyan	24.0	98.85421143102708	2.5784783187017823			submerged
GNM926926003718	MC120		marine ranching	YTSA110	49.0		Huang Yanyan	49.0	98.58828400029518	2.4465726700363573			submerged
GNM926926003598	MC120		natural sea area	CDSA110	34.0		Huang Yanyan	34.0	98.58828400029518	2.027578256628536			submerged
GNM926926003743	MC120		marine ranching	YTSB070	38.0		Huang Yanyan	38.0	98.58828400029518	2.5489935266471577			submerged
GNM926926003661	MC120		natural sea area	CDSC052	30.0		Huang Yanyan	30.0	98.58828400029518	2.027578256628536			submerged
GNM926926003628	MC120		natural sea area	CDSA255	40.0		Huang Yanyan	40.0	98.58828400029518	2.16724306109781			submerged
GNM926926003640	MC120		natural sea area	CDSB100	53.0		Huang Yanyan	53.0	98.61367760110778	1.8879134521592624			submerged
GNM926926003674	MC120		natural sea area	CDSC091	56.0		Huang Yanyan	56.0	98.61367760110778	2.16724306109781			submerged
GNM926926003603	MC120		natural sea area	CDSA129	56.0		Huang Yanyan	56.0	98.61367760110778	2.16724306109781			submerged
GNM926926003670	MC120		natural sea area	CDSC075	55.0		Huang Yanyan	55.0	98.61367760110778	2.16724306109781			submerged
GNM926926003701	MC120		marine ranching	YTSA038	53.0		Huang Yanyan	53.0	98.61367760110778	2.16724306109781			submerged
GNM926926003712	MC120		marine ranching	YTSA081	55.0		Huang Yanyan	55.0	98.61367760110778	2.16724306109781			submerged
GNM926926003620	MC120		natural sea area	CDSA223	47.0		Huang Yanyan	47.0	98.61367760110778	2.306907865567084			submerged
GNM926926003702	MC120		marine ranching	YTSA046	36.0		Huang Yanyan	36.0	98.61932062351056	2.16724306109781			submerged
GNM926926003744	MC120		marine ranching	YTSB078	36.0		Huang Yanyan	36.0	98.54948822127594	2.16724306109781			submerged
GNM926926003722	MC120		marine ranching	YTSA140	35.0		Huang Yanyan	35.0	98.61932062351056	1.8879134521592624			submerged
GNM926926003720	MC120		marine ranching	YTSA121	37.0		Huang Yanyan	37.0	98.61932062351056	1.8879134521592624			submerged
GNM926926003719	MC120		marine ranching	YTSA117	34.0		Huang Yanyan	34.0	98.61932062351056	1.8879134521592624			submerged
GNM926926003717	MC120		marine ranching	YTSA108	34.0		Huang Yanyan	34.0	98.61932062351056	1.8879134521592624			submerged
GNM926926003729	MC120		marine ranching	YTSA177	37.0		Huang Yanyan	37.0	98.61932062351056	1.8879134521592624			submerged
GNM926926003758	MC120		marine ranching	YTSC282	34.0		Huang Yanyan	34.0	98.61932062351056	2.16724306109781			submerged
GNM926926003759	MC120		marine ranching	YTSC296	38.0		Huang Yanyan	38.0	98.61932062351056	1.9810233218054445			submerged
GNM926926003731	MC120		marine ranching	YTSA196	42.0		Huang Yanyan	42.0	98.61932062351056	1.8879134521592624			submerged
GNM926926003733	MC120		marine ranching	YTSA212	39.0		Huang Yanyan	39.0	98.61932062351056	1.8879134521592624			submerged
GNM926926003703	MC120		marine ranching	YTSA047	43.0		Huang Yanyan	43.0	98.61932062351056	2.306907865567084			submerged
GNM926926003735	MC120		marine ranching	YTSA221	42.0		Huang Yanyan	42.0	98.61932062351056	2.2051611075600563			submerged
GNM926926003666	MC120		natural sea area	CDSC064	36.0		Huang Yanyan	36.0	98.58828400029518	2.16724306109781			submerged
GNM926926003648	MC120		natural sea area	CDSB145	43.0		Huang Yanyan	43.0	98.58828400029518	2.16724306109781			submerged
GNM926926003653	MC120		natural sea area	CDSC029	37.0		Huang Yanyan	37.0	98.58828400029518	2.16724306109781			submerged
GNM926926003654	MC120		natural sea area	CDSC030	41.0		Huang Yanyan	41.0	98.56500653288364	2.16724306109781			submerged
GNM926926003757	MC120		marine ranching	YTSC273	40.0		Huang Yanyan	40.0	98.56679710729988	2.80504566817416			submerged
GNM926926003614	MC120		natural sea area	CDSA189	35.0		Huang Yanyan	35.0	98.58828400029518	2.16724306109781			submerged
GNM926926003613	MC120		natural sea area	CDSA177	36.0		Huang Yanyan	36.0	98.58828400029518	2.16724306109781			submerged
GNM926926003629	MC120		natural sea area	CDSA257	38.0		Huang Yanyan	38.0	98.58828400029518	2.16724306109781			submerged
GNM926926003622	MC120		natural sea area	CDSA231	35.0		Huang Yanyan	35.0	98.58828400029518	2.16724306109781			submerged
GNM926926003623	MC120		natural sea area	CDSA232	45.0		Huang Yanyan	45.0	98.58828400029518	1.8879134521592624			submerged
GNM926926003626	MC120		natural sea area	CDSA242	34.0		Huang Yanyan	34.0	98.58828400029518	2.16724306109781			submerged
GNM926926003600	MC120		natural sea area	CDSA113	34.0		Huang Yanyan	34.0	98.58828400029518	2.16724306109781			submerged
GNM926926003605	MC120		natural sea area	CDSA134	48.0		Huang Yanyan	48.0	98.61932062351056	2.5396825396825395			submerged
GNM926926003767	MC120		marine ranching	YTSC331	40.0		Huang Yanyan	40.0	98.33999101457202	2.400017735213266			submerged
GNM926926003616	MC120		natural sea area	CDSA195	49.0		Huang Yanyan	49.0	98.33999101457202	2.260352930743992			submerged
GNM926926003737	MC120		marine ranching	YTSA226	37.0		Huang Yanyan	37.0	98.33999101457202	2.400017735213266			submerged
GNM926926003647	MC120		natural sea area	CDSB139	50.0		Huang Yanyan	50.0	98.61932062351056	2.5396825396825395			submerged
GNM926926003659	MC120		natural sea area	CDSC046	41.0		Huang Yanyan	41.0	98.33999101457202	1.9499866985900505			submerged
GNM926926003633	MC120		natural sea area	CDSB022	39.0		Huang Yanyan	39.0	98.58828400029518	2.6327924093287223			submerged
GNM926926003604	MC120		natural sea area	CDSA133	40.0		Huang Yanyan	40.0	98.58828400029518	2.306907865567084			submerged
GNM926926003761	MC120		marine ranching	YTSC320	43.0		Huang Yanyan	43.0	98.67518654529827	2.2370754633324466			submerged
GNM926926003725	MC120		marine ranching	YTSA155	36.0		Huang Yanyan	36.0	98.61932062351056	2.5164050722709943			submerged
GNM926926003707	MC120		marine ranching	YTSA068	37.0		Huang Yanyan	37.0	98.33999101457202	2.4776092932517515			submerged
GNM926926003705	MC120		marine ranching	YTSA063	37.0		Huang Yanyan	37.0	98.33999101457202	2.4776092932517515			submerged
GNM926926003738	MC120		marine ranching	YTSB028	40.0		Huang Yanyan	40.0	98.61932062351056	2.4776092932517515			submerged
GNM926926003727	MC120		marine ranching	YTSA167	34.0		Huang Yanyan	34.0	98.61932062351056	2.4776092932517515			submerged
GNM926926003726	MC120		marine ranching	YTSA164	37.0		Huang Yanyan	37.0	98.61932062351056	2.4776092932517515			submerged
GNM926926003607	MC120		natural sea area	CDSA137	36.0		Huang Yanyan	36.0	98.61932062351056	2.4776092932517515			submerged
GNM926926003678	MC120		natural sea area	CDSC105	38.0		Huang Yanyan	38.0	98.61932062351056	2.725902278974905			submerged
GNM926926003677	MC120		natural sea area	CDSC100	37.0		Huang Yanyan	37.0	98.61932062351056	2.16724306109781			submerged
GNM926926003590	MC120		natural sea area	CDSA027	38.0		Huang Yanyan	38.0	98.61932062351056	2.16724306109781			submerged
GNM926926003644	MC120		natural sea area	CDSB120	36.0		Huang Yanyan	36.0	98.61932062351056	2.16724306109781			submerged
GNM900182615	MC120	MC120	coral	Ruegeria faecimaris DSM 28009	38.0	Others	-	38.0	98.61932062351056	2.16724306109781			
GNM926926003755	MC120		marine ranching	YTSC223	42.0		Huang Yanyan	42.0	98.67518654529827	2.16724306109781			submerged
GNM926926003741	MC120		marine ranching	YTSB050	38.0		Huang Yanyan	38.0	98.61932062351056	2.4465726700363573			submerged
GNM926926003730	MC120		marine ranching	YTSA179	38.0		Huang Yanyan	38.0	98.61367760110778	2.4465726700363573			submerged
GNM926926003675	MC120		natural sea area	CDSC094	39.0		Huang Yanyan	39.0	98.58828400029518	2.4465726700363573			submerged
GNM926926003739	MC120		marine ranching	YTSB038	38.0		Huang Yanyan	38.0	98.61932062351056	2.486476899884721			submerged
GNM926926003740	MC120		marine ranching	YTSB047	37.0		Huang Yanyan	37.0	98.8637340313318	2.819012148621087			submerged
GNM926926003715	MC120		marine ranching	YTSA105	34.0		Huang Yanyan	34.0	98.61932062351056	1.9810233218054445			submerged
GNM926926003652	MC120		natural sea area	CDSC025	36.0		Huang Yanyan	36.0	98.61932062351056	2.260352930743992			submerged
GNM926926003734	MC120		marine ranching	YTSA219	35.0		Huang Yanyan	35.0	98.61932062351056	1.9810233218054445			submerged
GNM926926003611	MC120		natural sea area	CDSA152	29.0		Huang Yanyan	29.0	98.61932062351056	2.260352930743992			submerged
GNM926926003651	MC120		natural sea area	CDSC021	26.0		Huang Yanyan	26.0	98.61932062351056	2.260352930743992			submerged
GNM926926003612	MC120		natural sea area	CDSA172	27.0		Huang Yanyan	27.0	98.61932062351056	2.260352930743992			submerged
GNM926926003625	MC120		natural sea area	CDSA241	44.0		Huang Yanyan	44.0	98.6891530257452	1.848009222310898			submerged
GNM926926003642	MC120		natural sea area	CDSB114	24.0		Huang Yanyan	24.0	98.85421143102708	2.6715881883479646			submerged
GNM926926003588	MC120		natural sea area	CDSA020	26.0		Huang Yanyan	26.0	98.64471422432317	1.8103218941207768			submerged
GNM926926003672	MC120		natural sea area	CDSC081	22.0		Huang Yanyan	22.0	98.55160435467698	1.8103218941207768			submerged
GNM926926003619	MC120		natural sea area	CDSA221	42.0		Huang Yanyan	42.0	98.44671882504616	2.159483905293961			submerged
GNM926926003634	MC120		natural sea area	CDSB024	41.0		Huang Yanyan	41.0	98.61932062351056	2.952026248115634			submerged
GNM926926003587	MC120		natural sea area	CDSA018	40.0		Huang Yanyan	40.0	98.61932062351056	2.486476899884721			submerged
